"","start.year.month.max","start.pred.max","start.pred.max.ll","start.pred.max.ul","start.se.max","start.year.month.min","start.pred.min","start.pred.min.ll","start.pred.min.ul","start.se.min","start.seas.index","end.year.month.max","end.pred.max","end.pred.max.ll","end.pred.max.ul","end.se.max","end.year.month.min","end.pred.min","end.pred.min.ll","end.pred.min.ul","end.se.min","end.seas.index","diff","per.year.perc","per.decade.perc","p-value","age","sex","cause"
"80",12,76.7891634223786,73.9585418068163,79.7281216618757,1.01934745517574,9,64.8803530887493,62.5209316597296,67.3288146093341,1.01907944684965,1.18355033175204,439,612.251616918171,599.996677385069,624.75686374233,1.01036932082335,442,566.253575533468,554.446134826122,578.312466557265,1.01080919099523,1.0812322312338,-0.102318100518234,-0.276535406806039,-2.76535406806039,0.00010407932731712,45,1,"Substance use disorders"
"94",2,17.7327201178625,16.6086162085839,18.9329055972723,1.03397771475447,10,14.4739107065756,13.5122997842936,15.503955247162,1.03569759530436,1.22515058143936,444,294.571919946738,283.894870510002,305.650524312838,1.01901484316459,439,266.780157408696,258.30698190326,275.531276245811,1.01660378932024,1.10417477374626,-0.120975807693104,-0.326961642413793,-3.26961642413793,0.370382547655638,45,2,"Substance use disorders"
"19",1,79.8401459912705,76.6176861316889,83.1981391470257,1.02124212249853,5,66.5795906690894,63.9141782638871,69.3561587440161,1.02106412109414,1.19916847173315,444,461.927461443363,449.368307144101,474.837624824052,1.01416315335702,442,424.710333091843,414.362973566424,435.316084066254,1.01266371315251,1.08762943929474,-0.11153903243841,-0.301456844428135,-3.01456844428135,0.00725026545715958,55,1,"Substance use disorders"
"67",12,18.6312962456237,17.202415777268,20.178863497236,1.04155072138277,9,14.4919682497003,13.3758622690048,15.7012041187793,1.04173666980079,1.28562911018032,434,168.40474961765,161.704779182004,175.382322261874,1.02092926537741,442,159.95360529559,153.311807443215,166.883140142574,1.02187354975178,1.05283497240617,-0.232794137774148,-0.629173345335534,-6.29173345335534,0.110544951792697,55,2,"Substance use disorders"
"17",1,59.3226030182975,56.2299333126015,62.5853708433592,1.02769344657881,9,45.5567288877886,43.2073773094902,48.0338237632308,1.02738200065507,1.30216994210484,444,141.255064520518,134.913014970278,147.895243888008,1.02371404875665,441,129.993058538741,124.677805563458,135.534910900047,1.02152856791841,1.08663544121797,-0.215534500886869,-0.582525678072618,-5.82525678072618,0.0532442830687395,65,1,"Substance use disorders"
"4",1,17.5583391077506,15.9228775752847,19.3617812336445,1.05114885760052,9,11.4195710214208,10.3274425241426,12.627192260661,1.05262572921731,1.53756555958317,443,45.0498028292649,41.8916960878199,48.4459910790224,1.03777825499552,435,43.0653270277034,39.9539138796286,46.419041638588,1.03900237666915,1.04608059286964,-0.491484966713527,-1.3283377478744,-13.283377478744,0.00429695725912651,65,2,"Substance use disorders"
"6",1,19.4525759897514,17.7245308739667,21.3490960820205,1.04860869544779,8,13.4731990909931,12.2387734721787,14.8321311901219,1.05024896114559,1.44379785813122,433,41.6940014278103,38.5091892878092,45.1422059828345,1.04137401163895,439,33.2501709849478,30.7903631981148,35.9064900733602,1.03999233473445,1.25394848184946,-0.189849376281764,-0.513106422383146,-5.13106422383146,0.112152522076705,75,1,"Substance use disorders"
"7",1,5.6048489916376,4.76633377006874,6.5908796434556,1.08619522746549,5,3.56282893942403,3.010291538169,4.21678428505907,1.08978294475989,1.57314569038605,437,16.3189338552834,14.4854109044749,18.3845390323616,1.06269504234559,441,13.317729482851,11.7704369713246,15.0684226091597,1.06504050257978,1.22535405725856,-0.347791633127487,-0.939977386831045,-9.39977386831045,0.0604690364870997,75,2,"Substance use disorders"
"62",12,2.79335748056295,2.22810425000064,3.50201118920478,1.12227026089182,3,1.86008249499639,1.47083807684303,2.35233704013039,1.12726014825738,1.50173849174811,444,14.0059153850398,11.977991058611,16.3771758396723,1.08307091849014,440,9.68568237040007,8.31538059193124,11.2817978615806,1.08093616315385,1.44604322642694,-0.0556952653211771,-0.150527744111289,-1.50527744111289,0.17137290800642,85,1,"Substance use disorders"
"66",12,1.15041788617792,0.859495740358468,1.53981136926414,1.16037377891439,4,0.804818349602516,0.593382672337124,1.09159334448667,1.16824020307839,1.42941309271351,444,11.8352109925235,9.88969467317631,14.1634523477723,1.09595420843202,440,7.59888469736075,6.35379174174152,9.0879668378864,1.09559860049405,1.55749316694253,0.128080074229017,0.346162362781128,3.46162362781128,0.777875836602174,85,2,"Substance use disorders"
